#disease-db	disease-identifier	disease-name	negation	HPO-ID	reference	evidence-code	onset	frequencyHPO	modifier	sub-ontology	alt-names	curators	frequencyRaw	sex
DECIPHER	15	NF1-microdeletion syndrome		HP:0000280	DECIPHER:15	IEA			 	P	NF1-MICRODELETION SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	15	NF1-microdeletion syndrome		HP:0000316	DECIPHER:15	IEA			 	P	NF1-MICRODELETION SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	15	NF1-microdeletion syndrome		HP:0000957	DECIPHER:15	IEA			 	P	NF1-MICRODELETION SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	15	NF1-microdeletion syndrome		HP:0001067	DECIPHER:15	IEA			 	P	NF1-MICRODELETION SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	15	NF1-microdeletion syndrome		HP:0001249	DECIPHER:15	IEA			 	P	NF1-MICRODELETION SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	15	NF1-microdeletion syndrome		HP:0001627	DECIPHER:15	IEA			 	P	NF1-MICRODELETION SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	16	22q11 deletion syndrome (Velocardiofacial / DiGeorge syndrome)		HP:0000750	DECIPHER:16	IEA			 	P	22Q11 DELETION SYNDROME (VELOCARDIOFACIAL / DIGEORGE SYNDROME)	HPO:skoehler[2013-05-29]	
DECIPHER	16	22q11 deletion syndrome (Velocardiofacial / DiGeorge syndrome)		HP:0001611	DECIPHER:16	IEA			 	P	22Q11 DELETION SYNDROME (VELOCARDIOFACIAL / DIGEORGE SYNDROME)	HPO:skoehler[2013-05-29]	
DECIPHER	16	22q11 deletion syndrome (Velocardiofacial / DiGeorge syndrome)		HP:0001627	DECIPHER:16	IEA			 	P	22Q11 DELETION SYNDROME (VELOCARDIOFACIAL / DIGEORGE SYNDROME)	HPO:skoehler[2013-05-29]	
DECIPHER	16	22q11 deletion syndrome (Velocardiofacial / DiGeorge syndrome)		HP:0002901	DECIPHER:16	IEA			 	P	22Q11 DELETION SYNDROME (VELOCARDIOFACIAL / DIGEORGE SYNDROME)	HPO:skoehler[2013-05-29]	
DECIPHER	16	22q11 deletion syndrome (Velocardiofacial / DiGeorge syndrome)		HP:0005403	DECIPHER:16	IEA			 	P	22Q11 DELETION SYNDROME (VELOCARDIOFACIAL / DIGEORGE SYNDROME)	HPO:skoehler[2013-05-29]	
DECIPHER	17	Sotos syndrome		HP:0000098	DECIPHER:17	IEA			 	P	SOTOS SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	17	Sotos syndrome		HP:0000256	DECIPHER:17	IEA			 	P	SOTOS SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	17	Sotos syndrome		HP:0000303	DECIPHER:17	IEA			 	P	SOTOS SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	17	Sotos syndrome		HP:0001249	DECIPHER:17	IEA			 	P	SOTOS SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	17	Sotos syndrome		HP:0005616	DECIPHER:17	IEA			 	P	SOTOS SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	18	1p36 microdeletion syndrome		HP:0000270	DECIPHER:18	IEA			 	P	1P36 MICRODELETION SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	18	1p36 microdeletion syndrome		HP:0000307	DECIPHER:18	IEA			 	P	1P36 MICRODELETION SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	18	1p36 microdeletion syndrome		HP:0000490	DECIPHER:18	IEA			 	P	1P36 MICRODELETION SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	18	1p36 microdeletion syndrome		HP:0001249	DECIPHER:18	IEA			 	P	1P36 MICRODELETION SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	18	1p36 microdeletion syndrome		HP:0001250	DECIPHER:18	IEA			 	P	1P36 MICRODELETION SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	18	1p36 microdeletion syndrome		HP:0001252	DECIPHER:18	IEA			 	P	1P36 MICRODELETION SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	19	Potocki-Lupski syndrome (17p11.2 duplication syndrome)		HP:0000717	DECIPHER:19	IEA			 	P	POTOCKI-LUPSKI SYNDROME (17P11.2 DUPLICATION SYNDROME)	HPO:skoehler[2013-05-29]	
DECIPHER	19	Potocki-Lupski syndrome (17p11.2 duplication syndrome)		HP:0000736	DECIPHER:19	IEA			 	P	POTOCKI-LUPSKI SYNDROME (17P11.2 DUPLICATION SYNDROME)	HPO:skoehler[2013-05-29]	
DECIPHER	19	Potocki-Lupski syndrome (17p11.2 duplication syndrome)		HP:0000752	DECIPHER:19	IEA			 	P	POTOCKI-LUPSKI SYNDROME (17P11.2 DUPLICATION SYNDROME)	HPO:skoehler[2013-05-29]	
DECIPHER	19	Potocki-Lupski syndrome (17p11.2 duplication syndrome)		HP:0004322	DECIPHER:19	IEA			 	P	POTOCKI-LUPSKI SYNDROME (17P11.2 DUPLICATION SYNDROME)	HPO:skoehler[2013-05-29]	
DECIPHER	2	Cri du Chat Syndrome (5p deletion)		HP:0000252	DECIPHER:2	IEA			 	P	CRI DU CHAT SYNDROME (5P DELETION)	HPO:skoehler[2013-05-29]	
DECIPHER	2	Cri du Chat Syndrome (5p deletion)		HP:0001249	DECIPHER:2	IEA			 	P	CRI DU CHAT SYNDROME (5P DELETION)	HPO:skoehler[2013-05-29]	
DECIPHER	2	Cri du Chat Syndrome (5p deletion)		HP:0001620	DECIPHER:2	IEA			 	P	CRI DU CHAT SYNDROME (5P DELETION)	HPO:skoehler[2013-05-29]	
DECIPHER	20	22q13 deletion syndrome (Phelan-Mcdermid syndrome)		HP:0000717	DECIPHER:20	IEA			 	P	22Q13 DELETION SYNDROME (PHELAN-MCDERMID SYNDROME)	HPO:skoehler[2013-05-29]	
DECIPHER	20	22q13 deletion syndrome (Phelan-Mcdermid syndrome)		HP:0000750	DECIPHER:20	IEA			 	P	22Q13 DELETION SYNDROME (PHELAN-MCDERMID SYNDROME)	HPO:skoehler[2013-05-29]	
DECIPHER	20	22q13 deletion syndrome (Phelan-Mcdermid syndrome)		HP:0000752	DECIPHER:20	IEA			 	P	22Q13 DELETION SYNDROME (PHELAN-MCDERMID SYNDROME)	HPO:skoehler[2013-05-29]	
DECIPHER	20	22q13 deletion syndrome (Phelan-Mcdermid syndrome)		HP:0001249	DECIPHER:20	IEA			 	P	22Q13 DELETION SYNDROME (PHELAN-MCDERMID SYNDROME)	HPO:skoehler[2013-05-29]	
DECIPHER	20	22q13 deletion syndrome (Phelan-Mcdermid syndrome)		HP:0001252	DECIPHER:20	IEA			 	P	22Q13 DELETION SYNDROME (PHELAN-MCDERMID SYNDROME)	HPO:skoehler[2013-05-29]	
DECIPHER	21	Miller-Dieker syndrome (MDS)		HP:0000252	DECIPHER:21	IEA			 	P	MILLER-DIEKER SYNDROME (MDS)	HPO:skoehler[2013-05-29]	
DECIPHER	21	Miller-Dieker syndrome (MDS)		HP:0001339	DECIPHER:21	IEA			 	P	MILLER-DIEKER SYNDROME (MDS)	HPO:skoehler[2013-05-29]	
DECIPHER	21	Miller-Dieker syndrome (MDS)		HP:0001627	DECIPHER:21	IEA			 	P	MILLER-DIEKER SYNDROME (MDS)	HPO:skoehler[2013-05-29]	
DECIPHER	21	Miller-Dieker syndrome (MDS)		HP:0002007	DECIPHER:21	IEA			 	P	MILLER-DIEKER SYNDROME (MDS)	HPO:skoehler[2013-05-29]	
DECIPHER	21	Miller-Dieker syndrome (MDS)		HP:0011800	DECIPHER:21	IEA			 	P	MILLER-DIEKER SYNDROME (MDS)	HPO:skoehler[2013-05-29]	
DECIPHER	29	Charcot-Marie-Tooth syndrome type 1A (CMT1A)		HP:0001761	DECIPHER:29	IEA			 	P	CHARCOT-MARIE-TOOTH SYNDROME TYPE 1A (CMT1A)	HPO:skoehler[2013-05-29]	
DECIPHER	29	Charcot-Marie-Tooth syndrome type 1A (CMT1A)		HP:0002450	DECIPHER:29	IEA			 	P	CHARCOT-MARIE-TOOTH SYNDROME TYPE 1A (CMT1A)	HPO:skoehler[2013-05-29]	
DECIPHER	29	Charcot-Marie-Tooth syndrome type 1A (CMT1A)		HP:0002495	DECIPHER:29	IEA			 	P	CHARCOT-MARIE-TOOTH SYNDROME TYPE 1A (CMT1A)	HPO:skoehler[2013-05-29]	
DECIPHER	29	Charcot-Marie-Tooth syndrome type 1A (CMT1A)		HP:0003382	DECIPHER:29	IEA			 	P	CHARCOT-MARIE-TOOTH SYNDROME TYPE 1A (CMT1A)	HPO:skoehler[2013-05-29]	
DECIPHER	29	Charcot-Marie-Tooth syndrome type 1A (CMT1A)		HP:0003431	DECIPHER:29	IEA			 	P	CHARCOT-MARIE-TOOTH SYNDROME TYPE 1A (CMT1A)	HPO:skoehler[2013-05-29]	
DECIPHER	29	Charcot-Marie-Tooth syndrome type 1A (CMT1A)		HP:0007328	DECIPHER:29	IEA			 	P	CHARCOT-MARIE-TOOTH SYNDROME TYPE 1A (CMT1A)	HPO:skoehler[2013-05-29]	
DECIPHER	29	Charcot-Marie-Tooth syndrome type 1A (CMT1A)		HP:0010829	DECIPHER:29	IEA			 	P	CHARCOT-MARIE-TOOTH SYNDROME TYPE 1A (CMT1A)	HPO:skoehler[2013-05-29]	
DECIPHER	29	Charcot-Marie-Tooth syndrome type 1A (CMT1A)		HP:0010831	DECIPHER:29	IEA			 	P	CHARCOT-MARIE-TOOTH SYNDROME TYPE 1A (CMT1A)	HPO:skoehler[2013-05-29]	
DECIPHER	3	Williams-Beuren Syndrome (WBS)		HP:0000232	DECIPHER:3	IEA			 	P	WILLIAMS-BEUREN SYNDROME (WBS)	HPO:skoehler[2013-05-29]	
DECIPHER	3	Williams-Beuren Syndrome (WBS)		HP:0000272	DECIPHER:3	IEA			 	P	WILLIAMS-BEUREN SYNDROME (WBS)	HPO:skoehler[2013-05-29]	
DECIPHER	3	Williams-Beuren Syndrome (WBS)		HP:0000691	DECIPHER:3	IEA			 	P	WILLIAMS-BEUREN SYNDROME (WBS)	HPO:skoehler[2013-05-29]	
DECIPHER	3	Williams-Beuren Syndrome (WBS)		HP:0000736	DECIPHER:3	IEA			 	P	WILLIAMS-BEUREN SYNDROME (WBS)	HPO:skoehler[2013-05-29]	
DECIPHER	3	Williams-Beuren Syndrome (WBS)		HP:0001249	DECIPHER:3	IEA			 	P	WILLIAMS-BEUREN SYNDROME (WBS)	HPO:skoehler[2013-05-29]	
DECIPHER	3	Williams-Beuren Syndrome (WBS)		HP:0001650	DECIPHER:3	IEA			 	P	WILLIAMS-BEUREN SYNDROME (WBS)	HPO:skoehler[2013-05-29]	
DECIPHER	3	Williams-Beuren Syndrome (WBS)		HP:0004322	DECIPHER:3	IEA			 	P	WILLIAMS-BEUREN SYNDROME (WBS)	HPO:skoehler[2013-05-29]	
DECIPHER	31	Hereditary Liability to Pressure Palsies (HNPP)		HP:0002450	DECIPHER:31	IEA			 	P	HEREDITARY LIABILITY TO PRESSURE PALSIES (HNPP)	HPO:skoehler[2013-05-29]	
DECIPHER	31	Hereditary Liability to Pressure Palsies (HNPP)		HP:0012078	DECIPHER:31	IEA			 	P	HEREDITARY LIABILITY TO PRESSURE PALSIES (HNPP)	HPO:skoehler[2013-05-29]	
DECIPHER	32	22q11 duplication syndrome		HP:0000506	DECIPHER:32	IEA			 	P	22Q11 DUPLICATION SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	32	22q11 duplication syndrome		HP:0001249	DECIPHER:32	IEA			 	P	22Q11 DUPLICATION SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	32	22q11 duplication syndrome		HP:0001611	DECIPHER:32	IEA			 	P	22Q11 DUPLICATION SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	34	Potocki-Shaffer syndrome		HP:0000270	DECIPHER:34	IEA			 	P	POTOCKI-SHAFFER SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	34	Potocki-Shaffer syndrome		HP:0001249	DECIPHER:34	IEA			 	P	POTOCKI-SHAFFER SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	34	Potocki-Shaffer syndrome		HP:0002697	DECIPHER:34	IEA			 	P	POTOCKI-SHAFFER SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	34	Potocki-Shaffer syndrome		HP:0002762	DECIPHER:34	IEA			 	P	POTOCKI-SHAFFER SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	34	Potocki-Shaffer syndrome		HP:0010461	DECIPHER:34	IEA			 	P	POTOCKI-SHAFFER SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	35	WAGR 11p13 deletion syndrome		HP:0000526	DECIPHER:35	IEA			 	P	WAGR 11P13 DELETION SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	35	WAGR 11p13 deletion syndrome		HP:0001249	DECIPHER:35	IEA			 	P	WAGR 11P13 DELETION SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	35	WAGR 11p13 deletion syndrome		HP:0009726	DECIPHER:35	IEA			 	P	WAGR 11P13 DELETION SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	35	WAGR 11p13 deletion syndrome		HP:0010461	DECIPHER:35	IEA			 	P	WAGR 11P13 DELETION SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	37	3q29 microdeletion syndrome		HP:0000276	DECIPHER:37	IEA			 	P	3Q29 MICRODELETION SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	37	3q29 microdeletion syndrome		HP:0000322	DECIPHER:37	IEA			 	P	3Q29 MICRODELETION SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	37	3q29 microdeletion syndrome		HP:0000426	DECIPHER:37	IEA			 	P	3Q29 MICRODELETION SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	37	3q29 microdeletion syndrome		HP:0001249	DECIPHER:37	IEA			 	P	3Q29 MICRODELETION SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	38	Pelizaeus-Merzbacher disease		HP:0000639	DECIPHER:38	IEA			 	P	PELIZAEUS-MERZBACHER DISEASE	HPO:skoehler[2013-05-29]	
DECIPHER	38	Pelizaeus-Merzbacher disease		HP:0001252	DECIPHER:38	IEA			 	P	PELIZAEUS-MERZBACHER DISEASE	HPO:skoehler[2013-05-29]	
DECIPHER	38	Pelizaeus-Merzbacher disease		HP:0002415	DECIPHER:38	IEA			 	P	PELIZAEUS-MERZBACHER DISEASE	HPO:skoehler[2013-05-29]	
DECIPHER	39	8p23.1 deletion syndrome		HP:0000028	DECIPHER:39	IEA			 	P	8P23.1 DELETION SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	39	8p23.1 deletion syndrome		HP:0000752	DECIPHER:39	IEA			 	P	8P23.1 DELETION SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	39	8p23.1 deletion syndrome		HP:0000776	DECIPHER:39	IEA			 	P	8P23.1 DELETION SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	39	8p23.1 deletion syndrome		HP:0001249	DECIPHER:39	IEA			 	P	8P23.1 DELETION SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	39	8p23.1 deletion syndrome		HP:0001631	DECIPHER:39	IEA			 	P	8P23.1 DELETION SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	39	8p23.1 deletion syndrome		HP:0006695	DECIPHER:39	IEA			 	P	8P23.1 DELETION SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	4	Angelman syndrome (Type 1)		HP:0000252	DECIPHER:4	IEA			 	P	ANGELMAN SYNDROME (TYPE 1)	HPO:skoehler[2013-05-29]	
DECIPHER	4	Angelman syndrome (Type 1)		HP:0001249	DECIPHER:4	IEA			 	P	ANGELMAN SYNDROME (TYPE 1)	HPO:skoehler[2013-05-29]	
DECIPHER	4	Angelman syndrome (Type 1)		HP:0001250	DECIPHER:4	IEA			 	P	ANGELMAN SYNDROME (TYPE 1)	HPO:skoehler[2013-05-29]	
DECIPHER	4	Angelman syndrome (Type 1)		HP:0002078	DECIPHER:4	IEA			 	P	ANGELMAN SYNDROME (TYPE 1)	HPO:skoehler[2013-05-29]	
DECIPHER	4	Angelman syndrome (Type 1)		HP:0002353	DECIPHER:4	IEA			 	P	ANGELMAN SYNDROME (TYPE 1)	HPO:skoehler[2013-05-29]	
DECIPHER	42	Cat-Eye Syndrome (Type I)		HP:0000347	DECIPHER:42	IEA			 	P	CAT-EYE SYNDROME (TYPE I)	HPO:skoehler[2013-05-29]	
DECIPHER	42	Cat-Eye Syndrome (Type I)		HP:0000384	DECIPHER:42	IEA			 	P	CAT-EYE SYNDROME (TYPE I)	HPO:skoehler[2013-05-29]	
DECIPHER	42	Cat-Eye Syndrome (Type I)		HP:0000494	DECIPHER:42	IEA			 	P	CAT-EYE SYNDROME (TYPE I)	HPO:skoehler[2013-05-29]	
DECIPHER	42	Cat-Eye Syndrome (Type I)		HP:0000612	DECIPHER:42	IEA			 	P	CAT-EYE SYNDROME (TYPE I)	HPO:skoehler[2013-05-29]	
DECIPHER	42	Cat-Eye Syndrome (Type I)		HP:0001249	DECIPHER:42	IEA			 	P	CAT-EYE SYNDROME (TYPE I)	HPO:skoehler[2013-05-29]	
DECIPHER	42	Cat-Eye Syndrome (Type I)		HP:0001627	DECIPHER:42	IEA			 	P	CAT-EYE SYNDROME (TYPE I)	HPO:skoehler[2013-05-29]	
DECIPHER	42	Cat-Eye Syndrome (Type I)		HP:0002023	DECIPHER:42	IEA			 	P	CAT-EYE SYNDROME (TYPE I)	HPO:skoehler[2013-05-29]	
DECIPHER	42	Cat-Eye Syndrome (Type I)		HP:0004322	DECIPHER:42	IEA			 	P	CAT-EYE SYNDROME (TYPE I)	HPO:skoehler[2013-05-29]	
DECIPHER	42	Cat-Eye Syndrome (Type I)		HP:0004467	DECIPHER:42	IEA			 	P	CAT-EYE SYNDROME (TYPE I)	HPO:skoehler[2013-05-29]	
DECIPHER	43	7q11.23 duplication syndrome		HP:0000736	DECIPHER:43	IEA			 	P	7Q11.23 DUPLICATION SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	43	7q11.23 duplication syndrome		HP:0000750	DECIPHER:43	IEA			 	P	7Q11.23 DUPLICATION SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	43	7q11.23 duplication syndrome		HP:0001249	DECIPHER:43	IEA			 	P	7Q11.23 DUPLICATION SYNDROME	HPO:skoehler[2013-05-29]	
DECIPHER	44	2q37 monosomy		HP:0000219	DECIPHER:44	IEA			 	P	2Q37 MONOSOMY	HPO:skoehler[2013-05-29]	
DECIPHER	44	2q37 monosomy		HP:0000311	DECIPHER:44	IEA			 	P	2Q37 MONOSOMY	HPO:skoehler[2013-05-29]	
DECIPHER	44	2q37 monosomy		HP:0000490	DECIPHER:44	IEA			 	P	2Q37 MONOSOMY	HPO:skoehler[2013-05-29]	
DECIPHER	44	2q37 monosomy		HP:0001156	DECIPHER:44	IEA			 	P	2Q37 MONOSOMY	HPO:skoehler[2013-05-29]	
DECIPHER	44	2q37 monosomy		HP:0001249	DECIPHER:44	IEA			 	P	2Q37 MONOSOMY	HPO:skoehler[2013-05-29]	
DECIPHER	45	Xq28 (MECP2) duplication		HP:0000009	http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=mecp2-dup	IEA			 	P	XQ28 (MECP2) DUPLICATION	HPO:iea[2010-09-15]	male
DECIPHER	45	Xq28 (MECP2) duplication		HP:0000160	PMID:17088400	PCS			 	P	XQ28 (MECP2) DUPLICATION	HPO:iea[2010-09-15]	male
DECIPHER	45	Xq28 (MECP2) duplication		HP:0000248	http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=mecp2-dup	IEA			 	P	XQ28 (MECP2) DUPLICATION	HPO:iea[2010-09-15]	male
DECIPHER	45	Xq28 (MECP2) duplication		HP:0000252	PMID:17088400	PCS			 	P	XQ28 (MECP2) DUPLICATION	HPO:iea[2010-09-15]	male
DECIPHER	45	Xq28 (MECP2) duplication		HP:0000272	http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=mecp2-dup	IEA			 	P	XQ28 (MECP2) DUPLICATION	HPO:iea[2010-09-15]	male
DECIPHER	45	Xq28 (MECP2) duplication		HP:0000400	http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=mecp2-dup	IEA			 	P	XQ28 (MECP2) DUPLICATION	HPO:iea[2010-09-15]	male
DECIPHER	45	Xq28 (MECP2) duplication		HP:0000716	http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=mecp2-dup	IEA			 	P	XQ28 (MECP2) DUPLICATION	HPO:iea[2010-09-15]	female
DECIPHER	45	Xq28 (MECP2) duplication		HP:0000717	http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=mecp2-dup	IEA			 	P	XQ28 (MECP2) DUPLICATION	HPO:iea[2010-09-15]	male
DECIPHER	45	Xq28 (MECP2) duplication		HP:0000733	http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=mecp2-dup	IEA			 	P	XQ28 (MECP2) DUPLICATION	HPO:iea[2010-09-15]	male
DECIPHER	45	Xq28 (MECP2) duplication		HP:0000739	http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=mecp2-dup	IEA			 	P	XQ28 (MECP2) DUPLICATION	HPO:iea[2010-09-15]	male
DECIPHER	45	Xq28 (MECP2) duplication		HP:0001250	http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=mecp2-dup	IEA			 	P	XQ28 (MECP2) DUPLICATION	HPO:iea[2010-09-15]	male
DECIPHER	45	Xq28 (MECP2) duplication		HP:0001263	http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=mecp2-dup	IEA			 	P	XQ28 (MECP2) DUPLICATION	HPO:iea[2010-09-15]	male
DECIPHER	45	Xq28 (MECP2) duplication		HP:0001319	http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=mecp2-dup	IEA			 	P	XQ28 (MECP2) DUPLICATION	HPO:iea[2010-09-13]	male
DECIPHER	45	Xq28 (MECP2) duplication		HP:0001344	http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=mecp2-dup	IEA			 	P	XQ28 (MECP2) DUPLICATION	HPO:iea[2010-09-15]	male
DECIPHER	45	Xq28 (MECP2) duplication		HP:0001419	http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=mecp2-dup	IEA			 	I	XQ28 (MECP2) DUPLICATION	HPO:iea[2010-09-13]	
DECIPHER	45	Xq28 (MECP2) duplication		HP:0001508	http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=mecp2-dup	IEA			 	P	XQ28 (MECP2) DUPLICATION	HPO:iea[2010-09-15]	male
DECIPHER	45	Xq28 (MECP2) duplication		HP:0002015	PMID:17088400	PCS			 	P	XQ28 (MECP2) DUPLICATION	HPO:iea[2010-09-15]	male
DECIPHER	45	Xq28 (MECP2) duplication		HP:0002019	http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=mecp2-dup	IEA			 	P	XQ28 (MECP2) DUPLICATION	HPO:iea[2010-09-15]	male
DECIPHER	45	Xq28 (MECP2) duplication		HP:0002020	PMID:17088400	PCS			 	P	XQ28 (MECP2) DUPLICATION	HPO:iea[2010-09-15]	male
DECIPHER	45	Xq28 (MECP2) duplication		HP:0002066	http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=mecp2-dup	IEA			 	P	XQ28 (MECP2) DUPLICATION	HPO:iea[2010-09-15]	male
DECIPHER	45	Xq28 (MECP2) duplication		HP:0002079	http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=mecp2-dup	IEA			 	P	XQ28 (MECP2) DUPLICATION	HPO:iea[2010-09-15]	male
DECIPHER	45	Xq28 (MECP2) duplication		HP:0002191	PMID:17088400	PCS	HP:0003621		 	P	XQ28 (MECP2) DUPLICATION	HPO:iea[2010-09-15]	male
DECIPHER	45	Xq28 (MECP2) duplication		HP:0002205	http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=mecp2-dup	IEA			 	P	XQ28 (MECP2) DUPLICATION	HPO:iea[2010-09-15]	male
DECIPHER	45	Xq28 (MECP2) duplication		HP:0002307	PMID:17088400	PCS			 	P	XQ28 (MECP2) DUPLICATION	HPO:iea[2010-09-15]	male
DECIPHER	45	Xq28 (MECP2) duplication		HP:0002540	http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=mecp2-dup	IEA			 	P	XQ28 (MECP2) DUPLICATION	HPO:iea[2010-09-15]	male
DECIPHER	45	Xq28 (MECP2) duplication		HP:0002720	PMID:17088400	PCS	HP:0003621		 	P	XQ28 (MECP2) DUPLICATION	HPO:iea[2010-09-15]	male
DECIPHER	45	Xq28 (MECP2) duplication		HP:0003819	http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=mecp2-dup	IEA			 	M	XQ28 (MECP2) DUPLICATION	HPO:iea[2010-09-15]	male
DECIPHER	45	Xq28 (MECP2) duplication		HP:0005280	http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=mecp2-dup	IEA			 	P	XQ28 (MECP2) DUPLICATION	HPO:iea[2010-09-15]	male
DECIPHER	45	Xq28 (MECP2) duplication		HP:0008872	http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=mecp2-dup	IEA			 	P	XQ28 (MECP2) DUPLICATION	HPO:iea[2010-09-15]	male
